ID,date,time,latitude,longitude,altitude (m),speed (km/h),type
Merona,21/06/19,19:47:00,-18.862656,48.423443,946.1,1.1,T
Merona,21/06/19,23:01:00,-18.862656,48.423443,946.1,1.1,T
Merona,21/06/19,23:42:00,-18.862495,48.423737,943.7,0.7,T
Merona,22/06/19,12:13:00,-18.862495,48.423737,943.7,0.7,T
Merona,22/06/19,12:43:00,-18.862953,48.423809,990.1,0.8,T
Merona,22/06/19,13:03:00,-18.863297,48.423599,941.8,2.2,T
Merona,22/06/19,13:29:00,-18.863077,48.423561,939.5,1.5,T
Merona,22/06/19,14:39:00,-18.863077,48.423561,939.5,1.5,T
Merona,22/06/19,15:23:00,-18.862537,48.423443,948,0,T
Merona,22/06/19,15:44:00,-18.863207,48.423733,954.1,0.4,T
Merona,22/06/19,16:21:00,-18.863056,48.423679,940.4,0,T
Merona,23/06/19,6:10:00,-18.863028,48.423729,972.6,-,W
Merona,23/06/19,7:09:00,-18.863049,48.423695,984.8,-,W
Merona,23/06/19,2:33:00,-18.863056,48.423679,940.4,0,T
Merona,23/06/19,2:55:00,-18.863003,48.423569,948.9,2.4,T
Merona,23/06/19,3:15:00,-18.862566,48.42342,960.2,1.9,T
Merona,23/06/19,3:38:00,-18.862896,48.423786,972.4,0.6,T
Merona,23/06/19,3:59:00,-18.863342,48.42403,950.6,0,T
Merona,23/06/19,4:18:00,-18.862595,48.423386,961.1,0,T
Merona,23/06/19,5:23:00,-18.862366,48.42321,1007.6,0.9,T
Merona,23/06/19,5:50:00,-18.862972,48.423603,968.5,0,T
Merona,23/06/19,6:10:00,-18.863028,48.423729,972.6,1.4,T
Merona,23/06/19,6:35:00,-18.863056,48.423691,963.4,0,T
Merona,23/06/19,6:57:00,-18.863029,48.423481,941.7,0,T
Merona,23/06/19,7:09:00,-18.863049,48.423695,984.8,0,T
Merona,23/06/19,8:03:00,-18.863022,48.423492,954.6,2.4,T
Merona,,,-18.84506,48.428696,954.6,-,W
Poky,13/06/19,21:57:00,-18.87023,48.424835,925.1,-,W
Poky,13/06/19,22:44:00,-18.873058,48.427067,927.9,-,W
Poky,13/06/19,23:00:00,-18.864357,48.42485,902.6,-,W
Poky,13/06/19,23:01:00,-18.864401,48.424942,921.8,-,W
Poky,13/06/19,23:02:00,-18.864435,48.424965,932.1,-,W
Poky,13/06/19,23:32:00,-18.865408,48.424461,936,-,W
Poky,13/06/19,23:33:00,-18.865429,48.424397,932.4,-,W
Poky,13/06/19,23:34:00,-18.865423,48.424393,940.1,-,W
Poky,13/06/19,23:38:00,-18.865408,48.424393,933.9,-,W
Poky,13/06/19,23:55:00,-18.864594,48.4249,934.5,-,W
Poky,13/06/19,23:58:00,-18.864058,48.425434,942.6,-,W
Poky,13/06/19,18:59:00,-18.863708,48.42535,967.4,0,T
Poky,13/06/19,19:20:00,-18.863747,48.425179,938.7,0.2,T
Poky,13/06/19,19:43:00,-18.863661,48.425159,944.1,0,T
Poky,13/06/19,19:48:00,-18.863691,48.425121,941.4,0.8,T
Poky,13/06/19,20:12:00,-18.863722,48.425133,936.9,1.4,T
Poky,13/06/19,20:37:00,-18.866982,48.41954,953.8,7,T
Poky,13/06/19,21:00:00,-18.86945,48.419151,964.8,2.9,T
Poky,13/06/19,21:19:00,-18.871614,48.424286,941.5,3.1,T
Poky,13/06/19,21:39:00,-18.869753,48.425049,926.8,0,T
Poky,13/06/19,21:57:00,-18.87023,48.424835,925.1,2.8,T
Poky,13/06/19,22:33:00,-18.873631,48.424809,915.2,0,T
Poky,13/06/19,22:44:00,-18.873058,48.427067,927.9,10.6,T
Poky,13/06/19,22:45:00,-18.872509,48.426964,924.4,5.5,T
Poky,13/06/19,23:00:00,-18.864357,48.42485,902.6,0,T
Poky,13/06/19,23:01:00,-18.864401,48.424942,921.8,1,T
Poky,13/06/19,23:02:00,-18.864435,48.424965,932.1,3.2,T
Poky,13/06/19,23:21:00,-18.865776,48.424225,935.9,0.1,T
Poky,13/06/19,23:32:00,-18.865408,48.424461,936,0,T
Poky,13/06/19,23:33:00,-18.865429,48.424397,932.4,0,T
Poky,13/06/19,23:34:00,-18.865423,48.424393,940.1,0,T
Poky,13/06/19,23:38:00,-18.865408,48.424393,933.9,0,T
Poky,13/06/19,23:55:00,-18.864594,48.4249,934.5,7.4,T
Poky,13/06/19,23:58:00,-18.864058,48.425434,942.6,0,T
Poky,14/06/19,2:35:00,-18.864901,48.425316,934.6,-,W
Poky,14/06/19,2:38:00,-18.864965,48.425323,936.9,-,W
Poky,14/06/19,2:40:00,-18.864922,48.425323,936,-,W
Poky,14/06/19,2:41:00,-18.864939,48.425297,931.4,-,W
Poky,14/06/19,3:07:00,-18.86632,48.424969,938.4,-,W
Poky,14/06/19,3:22:00,-18.866817,48.425533,932.8,-,W
Poky,14/06/19,3:23:00,-18.866787,48.425545,929.6,-,W
Poky,14/06/19,3:25:00,-18.866653,48.425606,924.7,-,W
Poky,14/06/19,3:30:00,-18.866203,48.424721,934.3,-,W
Poky,14/06/19,4:35:00,-18.863762,48.425228,952.8,-,W
Poky,14/06/19,4:46:00,-18.863752,48.425076,886.3,-,W
Poky,14/06/19,4:46:00,-18.86376,48.425133,910,-,W
Poky,14/06/19,7:33:00,-18.863848,48.425102,925.9,-,W
Poky,14/06/19,8:21:00,-18.863794,48.425232,930.5,-,W
Poky,14/06/19,0:19:00,-18.865356,48.424801,930.5,0,T
Poky,14/06/19,0:42:00,-18.863161,48.425694,939.5,0,T
Poky,14/06/19,1:05:00,-18.864027,48.424789,940.8,2.5,T
Poky,14/06/19,1:39:00,-18.865229,48.424816,936.9,0.5,T
Poky,14/06/19,2:17:00,-18.863506,48.425758,928.9,2.9,T
Poky,14/06/19,2:35:00,-18.864901,48.425316,934.6,0.1,T
Poky,14/06/19,2:38:00,-18.864965,48.425323,936.9,2.4,T
Poky,14/06/19,2:40:00,-18.864922,48.425323,936,0.9,T
Poky,14/06/19,2:41:00,-18.864939,48.425297,931.4,1.3,T
Poky,14/06/19,3:07:00,-18.86632,48.424969,938.4,0.5,T
Poky,14/06/19,3:22:00,-18.866817,48.425533,932.8,0.5,T
Poky,14/06/19,3:23:00,-18.866787,48.425545,929.6,0.5,T
Poky,14/06/19,3:25:00,-18.866653,48.425606,924.7,0.4,T
Poky,14/06/19,3:30:00,-18.866203,48.424721,934.3,3.6,T
Poky,14/06/19,4:31:00,-18.863823,48.425095,958.3,1.7,T
Poky,14/06/19,4:35:00,-18.863762,48.425228,952.8,0.2,T
Poky,14/06/19,4:46:00,-18.863752,48.425076,886.3,0,T
Poky,14/06/19,4:46:00,-18.86376,48.425133,910,0.7,T
Poky,14/06/19,5:07:00,-18.863771,48.425224,941.4,1.7,T
Poky,14/06/19,5:53:00,-18.863653,48.425175,944,1.4,T
Poky,14/06/19,6:21:00,-18.863731,48.425171,940,0.6,T
Poky,14/06/19,6:45:00,-18.863762,48.425201,942,0.4,T
Poky,14/06/19,7:12:00,-18.863857,48.425026,924.4,1.2,T
Poky,14/06/19,7:33:00,-18.863848,48.425102,925.9,0.2,T
Poky,14/06/19,8:15:00,-18.8636,48.425156,930.1,1.2,T
Poky,14/06/19,8:21:00,-18.863794,48.425232,930.5,1.3,T
Poky,14/06/19,8:41:00,-18.868338,48.426151,905.4,0,T
Poky,06/08/19,6:28:00,-18.863737,48.425186,952.3,-,W
Poky,06/08/19,16:47:00,-18.872189,48.425201,945.1,-,W
Poky,06/08/19,5:34:00,-18.862099,48.423374,68.3,0.5,T
Poky,06/08/19,6:28:00,-18.863737,48.425186,952.3,0.2,T
Poky,06/08/19,6:49:00,-18.863764,48.425266,953.6,0,T
Poky,06/08/19,7:49:00,-18.863729,48.425167,954.6,0,T
Poky,06/08/19,8:53:00,-18.863741,48.42527,959.1,0,T
Poky,06/08/19,9:46:00,-18.863705,48.425312,955.9,0,T
Poky,06/08/19,10:55:00,-18.863705,48.425312,955.9,0,T
Poky,06/08/19,11:19:00,-18.863825,48.425137,939,0.5,T
Poky,06/08/19,11:41:00,-18.863811,48.425056,956,0.5,T
Poky,06/08/19,12:07:00,-18.86381,48.425152,931.2,0,T
Poky,06/08/19,13:12:00,-18.863895,48.425163,956,0,T
Poky,06/08/19,14:11:00,-18.863884,48.425129,958,0.9,T
Poky,06/08/19,15:05:00,-18.863817,48.425144,939.8,0.6,T
Poky,06/08/19,15:27:00,-18.865429,48.423542,990.1,1.7,T
Poky,06/08/19,16:01:00,-18.863775,48.425198,926.5,0,T
Poky,06/08/19,16:31:00,-18.863838,48.425213,943.7,1.3,T
Poky,06/08/19,16:47:00,-18.872189,48.425201,945.1,8.5,T
Poky,06/08/19,17:10:00,-18.872679,48.423088,945.2,3.3,T
Poky,06/08/19,17:59:00,-18.873829,48.425175,953.1,0,T
Poky,06/08/19,18:19:00,-18.870285,48.423794,945.9,1.7,T
Poky,06/08/19,19:00:00,-18.863869,48.42514,927.7,1.7,T
Poky,06/08/19,19:20:00,-18.863871,48.425182,935.6,0.4,T
Poky,06/08/19,19:41:00,-18.863882,48.425159,941.5,0,T
Poky,06/08/19,20:38:00,-18.863853,48.425194,942.5,0,T
Poky,06/08/19,21:29:00,-18.866449,48.42572,955.8,2.8,T
Poky,06/08/19,22:22:00,-18.863504,48.425617,928.4,1.7,T
Poky,06/08/19,23:25:00,-18.871944,48.425652,947.2,3.4,T
Poky,06/08/19,23:44:00,-18.873972,48.42432,954.6,3.5,T
Poky,07/08/19,15:55:00,-18.872509,48.423107,953.6,-,W
Poky,07/08/19,0:21:00,-18.876415,48.42371,932.5,0.1,T
Poky,07/08/19,0:56:00,-18.876263,48.423374,993.3,0,T
Poky,07/08/19,1:26:00,-18.876343,48.423477,985.1,4.6,T
Poky,07/08/19,1:56:00,-18.876408,48.423664,942.5,0,T
Poky,07/08/19,2:16:00,-18.876839,48.422901,905.9,0.3,T
Poky,07/08/19,2:45:00,-18.876606,48.423096,914.8,2,T
Poky,07/08/19,3:11:00,-18.87129,48.427338,937.5,19.4,T
Poky,07/08/19,3:13:00,-18.869501,48.426258,933.5,8.4,T
Poky,07/08/19,3:58:00,-18.863853,48.425194,932.5,0.4,T
Poky,07/08/19,4:57:00,-18.863787,48.425121,960.4,0,T
Poky,07/08/19,5:53:00,-18.864023,48.425076,1003,0,T
Poky,07/08/19,6:32:00,-18.863649,48.425354,992.1,0,T
Poky,07/08/19,7:38:00,-18.863707,48.425377,957.8,0,T
Poky,07/08/19,8:09:00,-18.863951,48.425552,1014.2,1.4,T
Poky,07/08/19,8:30:00,-18.863564,48.425606,1006.7,1.6,T
Poky,07/08/19,8:52:00,-18.863771,48.425716,1000.6,1,T
Poky,07/08/19,9:13:00,-18.863169,48.425243,948.2,0,T
Poky,07/08/19,10:15:00,-18.863562,48.425018,889.4,1,T
Poky,07/08/19,11:14:00,-18.863907,48.425179,948.9,0,T
Poky,07/08/19,11:55:00,-18.864559,48.425694,906.1,0,T
Poky,07/08/19,12:25:00,-18.863808,48.425819,1054.3,0,T
Poky,07/08/19,12:55:00,-18.863764,48.425476,915.8,0,T
Poky,07/08/19,13:25:00,-18.863447,48.425335,911.6,0.9,T
Poky,07/08/19,13:53:00,-18.863651,48.425476,879.1,0,T
Poky,07/08/19,14:17:00,-18.863956,48.425671,906.2,3.4,T
Poky,07/08/19,14:48:00,-18.863956,48.425671,906.2,3.4,T
Poky,07/08/19,15:09:00,-18.86557,48.423817,892.3,4.7,T
Poky,07/08/19,15:29:00,-18.870455,48.423729,910,6.4,T
Poky,07/08/19,15:49:00,-18.872713,48.423256,927.5,0,T
Poky,07/08/19,15:55:00,-18.872509,48.423107,953.6,3.9,T
Poky,07/08/19,16:15:00,-18.876825,48.424389,942.8,6.8,T
Poky,07/08/19,16:36:00,-18.879887,48.425953,919.2,0.5,T
Poky,07/08/19,17:07:00,-18.879581,48.426273,901.3,1.9,T
Poky,07/08/19,17:37:00,-18.880554,48.426605,922.5,0,T
Poky,07/08/19,18:03:00,-18.87974,48.425949,915.5,7.7,T
Poky,07/08/19,18:23:00,-18.880951,48.426937,949.3,0,T
Poky,07/08/19,18:43:00,-18.880228,48.427078,991.6,0,T
Poky,07/08/19,19:03:00,-18.871536,48.423176,937.5,4.2,T
Poky,07/08/19,19:23:00,-18.872519,48.42347,969.6,3,T
Poky,07/08/19,19:45:00,-18.872164,48.423347,951.6,2,T
Poky,07/08/19,20:07:00,-18.86961,48.419518,953.2,7.6,T
Poky,07/08/19,20:29:00,-18.865376,48.423531,923.6,2.2,T
Poky,07/08/19,20:49:00,-18.863621,48.425636,963.2,0,T
Poky,07/08/19,21:14:00,-18.863796,48.425495,928.6,8.1,T
Poky,07/08/19,21:40:00,-18.863661,48.425529,945.1,0,T
Poky,07/08/19,22:02:00,-18.863838,48.425529,968.2,1.3,T
Poky,07/08/19,22:32:00,-18.863813,48.425434,928.3,1.3,T
Poky,07/08/19,22:53:00,-18.863752,48.425453,947.8,0,T
Poky,07/08/19,23:19:00,-18.863848,48.425484,930.5,1.4,T
Poky,07/08/19,23:49:00,-18.863775,48.42556,937.2,0,T
Poky,08/08/19,0:42:00,-18.863808,48.425632,959.3,-,W
Poky,08/08/19,2:09:00,-18.863846,48.425446,913.1,-,W
Poky,08/08/19,0:09:00,-18.863773,48.425602,938.5,0,T
Poky,08/08/19,0:32:00,-18.86381,48.425686,952.4,0,T
Poky,08/08/19,0:42:00,-18.863808,48.425632,959.3,0,T
Poky,08/08/19,1:07:00,-18.86381,48.425682,936.5,0,T
Poky,08/08/19,1:32:00,-18.863842,48.425671,911.4,0,T
Poky,08/08/19,1:58:00,-18.863817,48.425507,896.3,0,T
Poky,08/08/19,2:09:00,-18.863846,48.425446,913.1,1.3,T
Poky,08/08/19,2:34:00,-18.863752,48.425587,897.3,0,T
Poky,08/08/19,2:59:00,-18.857759,48.427101,904.8,1.7,T
Poky,08/08/19,3:32:00,-18.863802,48.425175,922.7,3.9,T
Poky,08/08/19,4:06:00,-18.863941,48.425179,932.6,0.8,T
Poky,08/08/19,4:40:00,-18.863855,48.425106,932.5,0.6,T
Poky,08/08/19,5:14:00,-18.864035,48.42548,945.9,0,T
Poky,08/08/19,5:42:00,-18.863876,48.425289,962.3,0,T
Poky,08/08/19,6:10:00,-18.86388,48.425308,960.8,0,T
Poky,08/08/19,6:36:00,-18.863808,48.425632,1039.9,0,T
Poky,08/08/19,7:03:00,-18.863777,48.42548,976.6,0.5,T
Poky,08/08/19,7:29:00,-18.863762,48.425373,915.8,0.3,T
Poky,08/08/19,7:57:00,-18.863686,48.425053,834.7,0,T
Poky,08/08/19,8:18:00,-18.863976,48.425674,1058.3,0,T
Poky,08/08/19,8:45:00,-18.863047,48.425209,936.4,0,T
Poky,08/08/19,9:14:00,-18.862926,48.425014,977.5,0,T
Poky,08/08/19,9:41:00,-18.864164,48.426128,997.1,0,T
Poky,08/08/19,10:07:00,-18.86167,48.425076,885.5,0.3,T
Poky,08/08/19,10:34:00,-18.86385,48.424816,926.8,0.7,T
Poky,08/08/19,11:03:00,-18.86376,48.425144,888.2,1.8,T
Poky,08/08/19,11:34:00,-18.863726,48.425034,931.8,0.6,T
Poky,08/08/19,12:10:00,-18.863726,48.425034,931.8,0.6,T
Poky,08/08/19,12:30:00,-18.863785,48.425522,993.3,0,T
Poky,08/08/19,12:57:00,-18.86393,48.425514,881.3,1.1,T
Poky,08/08/19,13:27:00,-18.86352,48.425179,1037.7,0,T
Poky,08/08/19,13:59:00,-18.864019,48.425518,861.2,0,T
Poky,08/08/19,14:28:00,-18.86376,48.425537,805.6,0,T
Poky,08/08/19,14:48:00,-18.863647,48.425373,899.3,0,T
Poky,08/08/19,15:12:00,-18.863777,48.425125,937.7,0,T
Poky,08/08/19,15:33:00,-18.863953,48.425167,967.7,0.1,T
Poky,08/08/19,15:56:00,-18.863745,48.425255,1034.6,0,T
Poky,08/08/19,16:20:00,-18.863951,48.42527,1007.6,0.1,T
Poky,08/08/19,16:44:00,-18.86372,48.425194,943.1,0,T
Poky,08/08/19,17:04:00,-18.863817,48.425308,970.1,0,T
Poky,08/08/19,17:26:00,-18.863817,48.425316,911.9,0,T
Poky,08/08/19,17:50:00,-18.863718,48.425301,904.3,0,T
Poky,08/08/19,18:10:00,-18.863657,48.425365,912.7,0,T
Poky,08/08/19,18:32:00,-18.863634,48.42535,932.9,0,T
Poky,08/08/19,18:54:00,-18.863655,48.425323,952.1,1.3,T
Poky,08/08/19,19:15:00,-18.863825,48.425209,930.6,0,T
Poky,08/08/19,19:38:00,-18.863819,48.424908,904.9,3.2,T
Poky,08/08/19,20:05:00,-18.863819,48.424908,904.9,3.2,T
Poky,08/08/19,20:32:00,-18.863745,48.425182,947.5,2.5,T
Poky,08/08/19,21:04:00,-18.863815,48.425152,928.5,0,T
Poky,08/08/19,22:09:00,-18.86377,48.425285,984,0,T
Poky,08/08/19,23:12:00,-18.863802,48.425175,956.5,2.4,T
Poky,09/08/19,0:01:00,-18.863749,48.425045,933.3,0,T
Poky,09/08/19,0:56:00,-18.86376,48.425159,935.8,0.9,T
Poky,09/08/19,1:53:00,-18.86377,48.425209,943.1,0,T
Poky,09/08/19,2:46:00,-18.863739,48.425152,939.9,0,T
Poky,09/08/19,3:21:00,-18.863752,48.42519,936.7,0,T
Poky,09/08/19,3:52:00,-18.863764,48.425224,956.4,0,T
Poky,09/08/19,4:21:00,-18.863783,48.425133,954.1,1.6,T
Poky,09/08/19,5:11:00,-18.863766,48.425259,941.2,0,T
Poky,09/08/19,5:32:00,-18.863756,48.425194,940.1,3,T
Poky,09/08/19,5:52:00,-18.863779,48.425076,921.9,0,T
Poky,09/08/19,6:13:00,-18.863773,48.425575,1003.1,0,T
Regarde,19/06/19,22:44:00,-18.866222,48.425034,936.9,0.8,T
Regarde,19/06/19,23:05:00,-18.862968,48.424286,951.1,0.3,T
Regarde,19/06/19,23:46:00,-18.863056,48.424168,958.4,0,T
Regarde,20/06/19,3:11:00,-18.863056,48.424168,958.4,0,T
Regarde,20/06/19,3:35:00,-18.862972,48.424316,964.7,0.2,T
Regarde,20/06/19,3:56:00,-18.863014,48.424191,994.8,3,T
Regarde,20/06/19,4:16:00,-18.863014,48.424191,994.8,3,T
Regarde,20/06/19,4:36:00,-18.863495,48.425636,930.4,0.1,T
Regarde,20/06/19,6:19:00,-18.863495,48.425636,930.4,0.1,T
Regarde,20/06/19,6:59:00,-18.860964,48.424438,921.9,1.4,T
Regarde,20/06/19,7:19:00,-18.861031,48.423691,935.5,2.9,T
Regarde,20/06/19,7:49:00,-18.861216,48.424751,925.9,2.4,T
Regarde,20/06/19,8:09:00,-18.863043,48.424397,975.3,6,T
Regarde,20/06/19,8:33:00,-18.863062,48.424347,958.3,0,T
Regarde,20/06/19,9:36:00,-18.863028,48.424385,954.4,0,T
Regarde,20/06/19,10:45:00,-18.863031,48.424454,953.2,0.3,T
Regarde,20/06/19,11:18:00,-18.863031,48.424454,953.2,0.3,T
Regarde,20/06/19,11:39:00,-18.862925,48.42432,956.2,0.9,T
Regarde,20/06/19,12:37:00,-18.862703,48.424412,974.9,0.8,T
Regarde,20/06/19,13:35:00,-18.863033,48.424393,968.7,0.9,T
Regarde,20/06/19,13:56:00,-18.863012,48.424335,1030.9,3,T
Regarde,21/06/19,6:24:00,-18.862848,48.424416,966.9,-,W
Regarde,21/06/19,3:27:00,-18.863012,48.424335,1030.9,3,T
Regarde,21/06/19,4:15:00,-18.862946,48.424301,946.8,0.1,T
Regarde,21/06/19,5:27:00,-18.86297,48.424149,946.5,0,T
Regarde,21/06/19,5:48:00,-18.862917,48.424042,946.8,0.5,T
Regarde,21/06/19,6:08:00,-18.862917,48.424427,949.8,2.7,T
Regarde,21/06/19,6:24:00,-18.862848,48.424416,966.9,1,T
Regarde,21/06/19,7:20:00,-18.862848,48.424416,966.9,1,T
Regarde,21/06/19,7:42:00,-18.862953,48.424263,960,1,T
Regarde,21/06/19,8:41:00,-18.86305,48.42448,978.6,0.5,T
Regarde,21/06/19,9:03:00,-18.863012,48.424435,968.3,1.5,T
Regarde,21/06/19,9:24:00,-18.86301,48.424503,981.5,1.1,T
Regarde,21/06/19,18:22:00,-18.86301,48.424503,981.5,1.1,T
Regarde,21/06/19,18:45:00,-18.86335,48.423973,947.9,2.5,T
Regarde,21/06/19,19:07:00,-18.865059,48.423458,948.7,1.7,T
Regarde,21/06/19,21:41:00,-18.865059,48.423458,948.7,1.7,T
Regarde,21/06/19,22:03:00,-18.863028,48.424416,971,2.6,T
Regarde,21/06/19,22:28:00,-18.862906,48.424438,988.2,0,T
Regarde,22/06/19,3:36:00,-18.862906,48.424438,988.2,0,T
Regarde,22/06/19,3:58:00,-18.863058,48.424286,961.1,0.1,T
Regarde,22/06/19,4:19:00,-18.86257,48.424229,966.9,2.6,T
Regarde,22/06/19,5:16:00,-18.863178,48.425739,944,1.6,T
Regarde,22/06/19,5:49:00,-18.863001,48.424332,941.9,0,T
Regarde,22/06/19,10:29:00,-18.863001,48.424332,941.9,0,T
Regarde,22/06/19,11:16:00,-18.862959,48.424404,947.1,0.9,T
Regarde,22/06/19,11:38:00,-18.862799,48.423828,959.8,5.4,T
Regarde,22/06/19,12:47:00,-18.858282,48.421478,959.2,0.5,T
Regarde,22/06/19,13:37:00,-18.862925,48.424229,958.9,0,T
Regarde,22/06/19,13:57:00,-18.863119,48.424065,925.1,0,T
Regarde,22/06/19,14:55:00,-18.863028,48.424316,970.8,0.5,T
Regarde,22/06/19,16:02:00,-18.86301,48.424297,970.7,1,T
Regarde,22/06/19,16:28:00,-18.86301,48.424297,970.7,1,T
Regarde,22/06/19,16:53:00,-18.863031,48.424656,931.4,0,T
Regarde,22/06/19,17:53:00,-18.863031,48.424656,931.4,0,T
Regarde,22/06/19,18:18:00,-18.862877,48.424461,946.9,0,T
Regarde,22/06/19,19:03:00,-18.862877,48.424461,946.9,0,T
Regarde,22/06/19,19:34:00,-18.863045,48.424305,954.8,2.7,T
Regarde,22/06/19,20:19:00,-18.863045,48.424305,954.8,2.7,T
Regarde,22/06/19,20:43:00,-18.863249,48.424095,983,0,T
Regarde,22/06/19,21:05:00,-18.862898,48.424347,940.9,0,T
Regarde,22/06/19,21:59:00,-18.862898,48.424347,940.9,0,T
Regarde,22/06/19,22:20:00,-18.863392,48.424412,953.8,0,T
Regarde,22/06/19,23:48:00,-18.863392,48.424412,953.8,0,T
Regarde,23/06/19,7:34:00,-18.863096,48.425514,937.2,-,W
Regarde,23/06/19,0:09:00,-18.86302,48.424316,958.2,0.4,T
Regarde,23/06/19,0:30:00,-18.86305,48.424267,960.2,0,T
Regarde,23/06/19,1:45:00,-18.86305,48.424267,960.2,0,T
Regarde,23/06/19,2:05:00,-18.863298,48.42424,960.2,0,T
Regarde,23/06/19,3:56:00,-18.863298,48.42424,960.2,0,T
Regarde,23/06/19,4:21:00,-18.863222,48.424183,930.9,0.4,T
Regarde,23/06/19,4:41:00,-18.862873,48.425819,927.2,0.4,T
Regarde,23/06/19,5:02:00,-18.863029,48.425888,933.7,0.8,T
Regarde,23/06/19,5:34:00,-18.862982,48.425842,933.9,0.8,T
Regarde,23/06/19,6:39:00,-18.862949,48.425728,952.4,1.3,T
Regarde,23/06/19,7:34:00,-18.863096,48.425514,937.2,0.9,T
Regarde,23/06/19,7:54:00,-18.863106,48.42432,942.4,0,T
Regarde,23/06/19,9:24:00,-18.863106,48.42432,942.4,0,T
Regarde,12/08/19,7:20:00,-18.862972,48.424301,958.8,-,W
Regarde,12/08/19,13:22:00,-18.863491,48.424183,944.3,-,W
Regarde,12/08/19,6:42:00,-18.862877,48.4245,996.3,0.7,T
Regarde,12/08/19,7:07:00,-18.862856,48.4244,939.4,2.7,T
Regarde,12/08/19,7:20:00,-18.862972,48.424301,958.8,0.4,T
Regarde,12/08/19,7:41:00,-18.862951,48.424252,942.9,0,T
Regarde,12/08/19,8:33:00,-18.862925,48.424397,996,0,T
Regarde,12/08/19,9:26:00,-18.862972,48.424282,966.7,0.4,T
Regarde,12/08/19,10:19:00,-18.862934,48.4244,1014.8,1.9,T
Regarde,12/08/19,10:40:00,-18.863178,48.424309,1048.6,0,T
Regarde,12/08/19,11:45:00,-18.863008,48.424301,970.2,0.8,T
Regarde,12/08/19,12:40:00,-18.86294,48.424217,971.8,0.9,T
Regarde,12/08/19,13:19:00,-18.863447,48.42421,939.2,0,T
Regarde,12/08/19,13:22:00,-18.863491,48.424183,944.3,0,T
Regarde,12/08/19,13:53:00,-18.86294,48.424278,960.9,0,T
Regarde,12/08/19,14:14:00,-18.862867,48.424332,1002.3,0,T
Regarde,12/08/19,15:19:00,-18.862957,48.424271,953.2,1.5,T
Regarde,12/08/19,16:14:00,-18.862957,48.424271,953.2,1.5,T
Regarde,12/08/19,17:10:00,-18.865273,48.423565,953.9,3.2,T
Regarde,12/08/19,18:11:00,-18.863029,48.424397,968.8,0,T
Regarde,12/08/19,18:32:00,-18.862993,48.424232,984.5,0,T
Regarde,12/08/19,19:36:00,-18.872202,48.423153,976.6,0,T
Regarde,12/08/19,20:23:00,-18.862928,48.424271,963.2,0,T
Regarde,12/08/19,20:44:00,-18.862928,48.424305,962.9,0,T
Regarde,12/08/19,21:05:00,-18.86364,48.424561,951.1,5.4,T
Regarde,12/08/19,21:27:00,-18.862967,48.424316,954,0,T
Regarde,12/08/19,21:47:00,-18.863073,48.424305,965.5,0,T
Regarde,12/08/19,22:48:00,-18.863073,48.424305,965.5,0,T
Regarde,12/08/19,23:48:00,-18.862984,48.42429,951.5,0,T
Regarde,13/08/19,10:11:00,-18.863005,48.424416,978,-,W
Regarde,13/08/19,18:32:00,-18.863037,48.42429,926.1,-,W
Regarde,13/08/19,0:44:00,-18.86297,48.424252,966.4,0,T
Regarde,13/08/19,1:47:00,-18.86297,48.424252,966.4,0,T
Regarde,13/08/19,2:09:00,-18.862793,48.424297,962.8,0,T
Regarde,13/08/19,2:56:00,-18.862793,48.424297,962.8,0,T
Regarde,13/08/19,3:44:00,-18.862719,48.424026,973,0,T
Regarde,13/08/19,4:04:00,-18.862846,48.423992,966.6,0,T
Regarde,13/08/19,4:25:00,-18.862892,48.424099,957.6,1.8,T
Regarde,13/08/19,4:45:00,-18.862841,48.423965,955.2,0.1,T
Regarde,13/08/19,5:41:00,-18.862921,48.424297,947.8,0.6,T
Regarde,13/08/19,6:55:00,-18.862921,48.424297,947.8,0.6,T
Regarde,13/08/19,7:17:00,-18.862972,48.424393,936.6,0.5,T
Regarde,13/08/19,7:39:00,-18.862881,48.423912,989.4,1.7,T
Regarde,13/08/19,8:00:00,-18.862988,48.424255,983.2,0,T
Regarde,13/08/19,9:10:00,-18.863045,48.424259,950.5,0.4,T
Regarde,13/08/19,10:11:00,-18.863005,48.424416,978,3.3,T
Regarde,13/08/19,11:22:00,-18.863005,48.424416,978,3.3,T
Regarde,13/08/19,11:43:00,-18.863434,48.425407,942.7,2.4,T
Regarde,13/08/19,12:40:00,-18.862947,48.426109,916.3,2.2,T
Regarde,13/08/19,13:28:00,-18.862947,48.425655,947.7,0,T
Regarde,13/08/19,14:04:00,-18.862782,48.423939,966.3,0,T
Regarde,13/08/19,14:25:00,-18.86301,48.424339,968.5,1.3,T
Regarde,13/08/19,15:33:00,-18.863012,48.42421,974.1,0.1,T
Regarde,13/08/19,15:54:00,-18.862823,48.423927,965.3,1.1,T
Regarde,13/08/19,16:15:00,-18.862833,48.423943,966.7,0.9,T
Regarde,13/08/19,16:36:00,-18.862862,48.423981,983.3,1.8,T
Regarde,13/08/19,17:27:00,-18.862862,48.423981,983.3,1.8,T
Regarde,13/08/19,17:50:00,-18.862995,48.42429,944.3,1.3,T
Regarde,13/08/19,18:15:00,-18.862982,48.424335,937.1,1.3,T
Regarde,13/08/19,18:32:00,-18.863037,48.42429,926.1,0,T
